日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2020/11/23,000985.CSI,中证全指,-0.012543041,-0.706422108,-0.889303154,-0.06241962,-0.624733703,0.887842182,-0.250475721,-0.730397246,0.791264196,0.6140854,0.632237283,-1.045438267,-1.753588412,-2.044559746,-2.53390906,-1.110067323,0.404914038,1.26477032,-0.208131008,1.19192629,1.515012101,1.183790243,0.9587338,0.297516223,1.537261005,-0.543475461,-0.852803442,1.022011669,0.712940184,-0.631075072,1.517342253,-0.405720145,-0.461165227,1.741699452,1.303968383,0.974024078,0.93156051,1.045009509,0.401210451,0.55428642,0.130200389,-0.536462001,-0.191231167,0.96266086,0.926140351,0.679580762,5539.2848,1.262397112,0.181412991,-0.011903472,2.040030308,1.539427672,-0.116496819,0.196699668,0.957364956,0.246726066,-0.138434977,0.896841494,-0.122577308,-0.352248795,0.047036881,-1.345112647,0.332835767,-0.203010927,0.662022079,1.0073009,1.30944875,-0.005780376,-1.302132801,-0.406852099,-0.049219481,1.409959456,-0.253720339,-0.499595355,-0.639694108,-0.035983888,0.756965622,0.79303793,0.887431109,-0.35700574,0.033758954,-0.477026912,-0.391323066,-0.20984443,1.447539426,1.573298813,0.090596923,-0.28922319,-0.747172527,-0.071126542,-0.458829323,-0.137251225,1.171359182,0.03827735,0.900756714
2020/11/20,000985.CSI,中证全指,-0.125804057,-0.684381162,-0.945393601,-0.169577434,-0.677281049,0.90063562,-0.331022658,-0.755169201,0.805416626,0.642832315,0.563952838,-1.093446546,-1.724591219,-1.871433012,-2.291722139,-0.667099904,0.547312798,1.31006509,0.254203683,1.472469445,1.557029031,1.36383594,0.972721714,0.228238065,1.248707322,-0.607622524,-0.872601107,0.844777774,0.486549249,-0.633546813,1.554708996,-0.492205629,-0.511114477,1.791098624,1.128627346,0.93762881,0.781956843,0.858498412,0.406247067,0.590331552,0.061277521,-0.510802351,0.276532418,0.833480774,0.724334504,0.643331567,5488.7726,1.258787767,0.104764147,-0.065037676,1.886212126,1.3238587,-0.194118024,0.105980604,0.874034896,0.328609914,0.041481053,0.853117863,-0.129761578,-0.593732458,-0.038797364,-1.386892355,-0.147056642,-0.26820382,0.659261885,1.094100865,1.361407263,-0.021158926,-1.134868552,-0.238229803,-0.04003228,1.004154924,-0.439725451,-0.543874714,-0.282566778,0.120845405,0.772599078,0.800565352,0.815253721,-0.35932981,-0.198186017,-0.503231381,-0.391323055,0.004712803,1.518267911,1.571882547,0.512187348,-0.030295231,-0.759112977,-0.146317327,-0.491456563,-0.052939201,0.92123851,-0.142040338,0.893968233
2020/11/19,000985.CSI,中证全指,-0.353377218,-0.736236869,-0.993817048,-0.227358461,-0.688792901,0.897006832,-0.367444228,-0.739798295,0.804974443,0.616406369,0.461461466,-1.124384189,-1.704465612,-1.736493366,-2.072838939,-0.248029891,0.685527401,1.359101445,0.623093925,1.663019652,1.543384823,1.538018716,0.957300145,0.146587725,0.819359206,-0.677793973,-0.899287442,0.747586285,0.354506523,-0.639063065,1.475371523,-0.591069416,-0.546343532,1.73008956,0.917509531,0.891754678,0.692776661,0.724472924,0.387168881,0.743220444,0.100526866,-0.503860834,-0.017990781,0.60925026,0.482289758,0.650363696,5459.526,1.076011312,0.005792357,-0.118210988,1.445664448,0.998303705,-0.307271819,0.124489482,0.858175214,0.337269806,0.430748741,0.932125276,-0.119995094,-0.764677682,-0.114144827,-1.407842565,-0.512561532,-0.361850337,0.667988314,1.159573888,1.404897368,-0.027497693,-0.889796813,-0.074283511,0.008153781,0.571298465,-0.619506238,-0.62141073,0.119497068,0.278028893,0.76687308,0.965618099,0.885688974,-0.379945638,-0.029412963,-0.52955062,-0.391323131,0.192574398,1.606111418,1.563094101,0.834204261,0.146874834,-0.783574399,-0.20320467,-0.522131837,-0.093449208,0.598792532,-0.355061391,0.88309522
2020/11/18,000985.CSI,中证全指,-0.53996746,-0.755423696,-1.059546047,-0.207862273,-0.639765749,0.906703223,-0.33293623,-0.679772711,0.817412511,0.516179563,0.289277229,-1.081679391,-2.062455445,-1.902959426,-1.909272002,0.013813278,0.785906465,1.399798064,1.026705555,1.978833747,1.467452713,1.755049063,0.956087158,0.076425768,0.474748229,-0.730741036,-0.914233298,0.604220672,0.201239324,-0.641673545,1.516643699,-0.673453719,-0.580480913,1.646867381,0.715000703,0.851765801,0.512503224,0.526458958,0.376004756,0.718922908,0.00391323,-0.517429511,0.034596366,0.543109561,0.398440724,0.691501211,5426.9427,0.771995525,-0.10036427,-0.156645481,1.000536483,0.716854437,-0.387319465,0.056298089,0.771083003,0.360995242,0.563122678,0.899509186,-0.189517169,-0.646639511,-0.14287592,-1.39736599,-0.766727457,-0.447304371,0.684950408,1.182775595,1.443933536,-0.040475763,-0.671814199,0.051231962,0.027691793,0.255552062,-0.743449145,-0.682381473,0.426174847,0.367596547,0.755266728,1.128152095,0.950498822,-0.42314532,0.522733946,-0.555951844,-0.391323281,0.377910834,1.753749388,1.501112561,1.18508424,0.325438151,-0.802542394,-0.224582228,-0.528172832,-0.060303687,0.351411448,-0.501172704,0.874277461
2020/11/17,000985.CSI,中证全指,-0.712956646,-0.761617996,-1.118277192,-0.225960016,-0.626459264,0.901368217,-0.312991065,-0.634460328,0.820208671,0.537949927,0.208852323,-1.008985316,-2.310653122,-1.879698566,-1.687931909,0.23008165,0.88815607,1.435825151,1.221918583,2.033503574,1.379318848,1.994897362,0.942451565,0.010236008,0.097531282,-0.787889426,-0.938850133,0.595576496,0.117790999,-0.681916061,1.559568767,-0.752380567,-0.613837472,1.538135882,0.524376964,0.801768477,0.50451041,0.447413116,0.313469873,0.899282109,0.059202644,-0.638472721,0.773236759,0.537860614,0.379219446,0.748807445,5428.0765,0.28425703,-0.228291287,-0.183886523,0.507378123,0.43590767,-0.475875604,0.100195723,0.801747995,0.294379507,0.917868545,1.024089697,-0.229983706,-0.38597678,-0.155610187,-1.382318061,-0.9527673,-0.45776891,0.705203205,1.281668211,1.505882287,-0.051007897,-0.589392429,0.113622667,0.050303694,0.001191563,-0.83809735,-0.753401391,0.874648764,0.565798826,0.761921224,1.339257019,1.041546311,-0.489328292,0.841070279,-0.58246326,-0.391323447,0.844093945,2.029078934,1.466707182,1.439289993,0.41621049,-0.828276455,-0.273254428,-0.55664157,-0.095463258,0.085032195,-0.665075487,0.861247768
2020/11/16,000985.CSI,中证全指,-0.908928304,-0.775935183,-1.154322265,-0.050095963,-0.445399703,0.906147492,-0.130423058,-0.455697207,0.829029299,0.429878986,0.042533613,-0.958143701,-2.222600829,-1.607818784,-1.502803539,0.387193449,0.973396193,1.461779491,1.146386873,1.829317856,1.204470062,2.483421836,1.012187018,-0.050621474,-0.09054168,-0.825153391,-0.956468703,0.67668695,0.072985257,-0.715429832,1.578677933,-0.829495792,-0.649722431,1.468694433,0.381404501,0.758868823,0.572080874,0.411409586,0.286906565,0.945973976,-0.002879387,-0.684824479,1.280187327,0.741593748,0.544212297,0.797711276,5456.7264,-0.165181153,-0.32502182,-0.180891466,0.231175617,0.273896888,-0.536035838,0.30287526,0.997157994,0.289579336,1.023280739,0.907194699,-0.319261384,-0.167673695,-0.171304175,-1.368188882,-1.085853992,-0.426216185,0.721461855,1.249412271,1.525471007,-0.083986949,-0.647500692,0.129587472,0.077094341,-0.232546041,-0.934763061,-0.793488898,1.199448699,0.602507903,0.767900864,1.53265992,1.102574215,-0.562984394,1.051419034,-0.609121159,-0.391323707,1.154802922,2.210453941,1.385527406,2.066714964,0.689459466,-0.84678382,-0.043588851,-0.279660129,-0.097655557,-0.082322082,-0.760620029,0.850207594
2020/11/13,000985.CSI,中证全指,-1.117743542,-0.7915225,-1.210981878,-0.020703484,-0.399644226,0.89910027,-0.113262666,-0.416123427,0.826965745,0.386964219,-0.060179661,-0.975805038,-1.885933987,-1.293278567,-1.337131956,0.490610353,1.034198081,1.481077654,1.156381732,1.719406321,0.942089381,2.115205197,0.694835542,-0.127186757,-0.238861951,-0.854715403,-0.987840326,1.05375595,0.140551056,-0.73335547,1.30781482,-0.940205712,-0.680555063,1.352275347,0.231236533,0.692449711,0.848368319,0.513939217,0.291235368,1.084380059,0.02018241,-0.690998623,1.411556127,0.936613246,0.700595713,0.789028223,5402.7702,-0.62245161,-0.438977269,-0.153516426,0.015715605,0.157482848,-0.614870655,0.722239542,1.409406784,0.337087612,1.239378357,0.873100948,-0.351669855,-0.152082564,-0.229915462,-1.373782979,-0.765694631,-0.391822636,0.722553009,1.230529733,1.546742636,-0.117259843,-0.899494871,0.088931649,0.147804392,-0.258833661,-0.943055884,-0.847428472,1.364525232,0.511416765,0.732916174,1.694198131,1.111571308,-0.66077158,1.357604861,-0.635966084,-0.391323784,1.381071006,2.264159875,1.294310176,1.696037551,0.457646207,-0.880613296,0.185847642,0.013215313,-0.265413377,-0.173521573,-0.806935539,0.828955796
2020/11/12,000985.CSI,中证全指,-1.197460201,-0.718949467,-1.147062505,-0.19820062,-0.537220354,0.8615401,-0.293431771,-0.544885925,0.790029471,0.423442619,-0.09815864,-1.026859884,-1.3129956,-0.968583679,-1.25336717,0.615525323,1.111151833,1.503243669,1.170896834,1.582945861,0.651835828,1.59580935,0.3626124,-0.209646472,-0.309589535,-0.886051702,-1.013792682,1.361598611,0.180444045,-0.71708275,1.36541868,-1.000279644,-0.69602521,1.123529551,0.083814433,0.64090577,0.945702511,0.519830765,0.353756923,1.054527267,-0.04235161,-0.662670315,1.064258076,1.030441775,0.752414513,0.692279261,5435.1379,-1.061856537,-0.530156202,-0.121037046,-0.179121972,0.030017273,-0.667782671,0.860780435,1.522364628,0.494225407,1.497243196,0.814558506,-0.374233573,0.019402699,-0.2386041,-1.349715688,-0.265538803,-0.391072156,0.698175561,1.334698264,1.610746972,-0.134977496,-0.865802891,0.142353785,0.211780319,-0.43262554,-1.027542276,-0.871035005,1.276265092,0.212843249,0.693727547,1.606282408,0.928866442,-0.777972145,1.346843211,-0.66325364,-0.391323906,1.620407866,2.263216456,1.169274454,1.185522763,0.177451938,-0.909425261,0.048089714,-0.06454219,-0.367245189,-0.264498502,-0.87003644,0.812414861
2020/11/11,000985.CSI,中证全指,-1.377738256,-0.694570006,-1.051574162,-0.282024378,-0.603793911,0.851401622,-0.371089957,-0.597456037,0.781367234,0.747765384,0.091399906,-1.028562057,-0.454409142,-0.466746463,-1.08035968,0.751710134,1.196110706,1.54065775,0.976028542,1.194613725,0.418569808,1.250918776,0.086840945,-0.277383418,-0.34037649,-0.911041107,-1.028948883,1.753024167,0.245784511,-0.721372236,1.312851134,-1.076897294,-0.724578186,0.961425765,-0.032903511,0.613816962,1.179147413,0.604013604,0.365136075,1.126104894,-0.019793475,-0.685384601,1.207753399,1.149091469,0.806187923,0.544194546,5425.8017,-1.452775082,-0.569236962,-0.087101521,-0.238566148,-0.044618192,-0.662843312,1.136510615,1.771118585,0.535825246,1.084743743,0.471375172,-0.411522512,0.239091446,-0.209554161,-1.32642688,0.255986586,-0.386925262,0.657879623,1.425405133,1.669096658,-0.160309486,-0.976445413,0.144675758,0.227817313,-0.633219692,-1.125233453,-0.874876457,1.161449798,-0.074957282,0.65793593,1.412585124,0.676306966,-0.897804895,0.883641915,-0.690648428,-0.391324208,1.686906559,2.032620637,1.004842619,0.776324335,-0.043794671,-0.935363732,0.120236313,0.064012472,-0.385769608,-0.382305165,-0.969460912,0.813027996
2020/11/10,000985.CSI,中证全指,-1.577883516,-0.676837033,-0.949042797,-0.475098039,-0.768011486,0.852925087,-0.515411251,-0.7122948,0.784319969,1.097129607,0.257709765,-1.04583079,0.493980857,-0.012051435,-0.939683536,0.852766532,1.260706352,1.572301415,0.959277352,1.051024458,0.150877837,0.913204678,-0.140642369,-0.337317087,-0.412859274,-0.95044588,-1.040977506,1.644879108,0.125088972,-0.756851231,1.217864746,-1.158538907,-0.759695793,0.674382566,-0.204022973,0.58660999,0.985995713,0.408467714,0.324144712,0.645028885,-0.373840952,-0.819829391,1.122712053,1.111651746,0.720998748,0.360507928,5494.1042,-1.806086969,-0.554886583,-0.052557882,-0.285041865,-0.148075871,-0.653141966,1.029714143,1.604264905,0.511681757,0.754358863,0.120353273,-0.498387018,0.443679424,-0.182101269,-1.312599513,0.827347159,-0.434324877,0.608301895,1.511637581,1.718486291,-0.19647716,-0.954275985,0.207166764,0.255854768,-0.958738639,-1.277958376,-0.895619373,1.191772649,-0.299383524,0.617059431,1.059302126,0.324774221,-1.038320585,0.513352827,-0.718245489,-0.391324393,1.66427684,1.740441604,0.80333756,0.323484618,-0.238798231,-0.952565811,0.046074499,0.01466136,-0.330769439,-0.514002119,-1.104478416,0.824728612
2020/11/9,000985.CSI,中证全指,-1.731602347,-0.617092777,-0.833494945,-0.73684052,-1.006518071,0.857919264,-0.739047911,-0.908932292,0.788435135,1.572272299,0.462601674,-1.077762911,0.914559917,0.111850968,-0.837320301,0.917653783,1.304382121,1.59300764,0.99793398,0.973744547,0.154298712,0.40824253,-0.408609954,-0.415757873,-0.495134226,-0.996878147,-1.060647678,1.515067765,-0.012784616,-0.822768445,1.027401494,-1.253307159,-0.794967102,0.408271539,-0.368627566,0.555450521,0.878234302,0.270525666,0.224893769,0.520697304,-0.474716503,-0.978467856,1.177645368,0.830778778,0.410708825,0.177076823,5536.0945,-2.02459491,-0.484377297,-0.010633718,-0.353070439,-0.269835821,-0.667053085,0.939841695,1.493516205,0.357576091,0.156429136,-0.232769193,-0.559991508,0.629499913,-0.157668182,-1.300568055,1.23609365,-0.572573816,0.559712154,1.551484056,1.746774504,-0.230279158,-0.80436568,0.322402826,0.288830946,-1.124616899,-1.35755575,-0.884649245,1.444010716,-0.363045604,0.59890736,0.682232767,-0.019185646,-1.182906123,0.123450446,-0.745044833,-0.391324378,1.488111154,1.402256691,0.658145124,-0.398431564,-0.523358444,-0.983627166,-0.191979618,-0.239844298,-0.394329973,-0.68518812,-1.282919169,0.831730785
2020/11/6,000985.CSI,中证全指,-1.985917489,-0.586446444,-0.698702047,-0.988786588,-1.232446933,0.879405588,-0.927033239,-1.075422042,0.804424565,1.853857999,0.476834175,-1.160998755,1.100432205,0.146787115,-0.830367572,0.988925705,1.352435159,1.59893337,0.639173555,0.597028508,0.055355784,0.539530874,-0.351365075,-0.425152617,-0.7197672,-1.078698901,-1.087218639,1.221407869,-0.213518585,-0.923610237,1.186681129,-1.305465847,-0.81497935,-0.069848192,-0.643772826,0.52425678,0.703946009,0.088433952,0.086369082,0.434642494,-0.58951722,-1.161391344,0.330097118,0.253861264,-0.151413069,0.018468347,5423.9631,-1.604575948,-0.327342277,0.044424604,-0.527481201,-0.486527953,-0.697876724,0.788641055,1.355683914,0.143400213,-0.032575261,-0.39066725,-0.605868403,0.803599904,-0.141371888,-1.296439753,1.152910664,-0.76941518,0.517620167,1.588024532,1.774222397,-0.260663761,-0.244779797,0.601369755,0.35826939,-1.586490846,-1.555204696,-0.891754199,1.117304747,-0.696187555,0.57009418,0.217562989,-0.372393745,-1.299187524,-0.105750143,-0.771133686,-0.391324608,1.382138761,1.169579768,0.536163787,-0.397517489,-0.470057682,-0.982584458,-0.880593984,-0.99255707,-0.481745916,-1.068390238,-1.659314998,0.839892449
2020/11/5,000985.CSI,中证全指,-2.026865926,-0.45013548,-0.585814922,-1.3828563,-1.547758592,0.911288497,-1.305512511,-1.370743437,0.830309261,1.954530217,0.370955162,-1.221172865,0.761791348,-0.022063596,-0.869321831,1.063487891,1.400659063,1.555101566,0.126260701,0.160606909,-0.068372229,0.63149469,-0.294830203,-0.444983568,-0.897899145,-1.149316434,-1.097940444,1.30167934,-0.250269093,-0.966410285,1.191880631,-1.370367036,-0.83089114,-0.28642575,-0.823975843,0.513507935,1.017301896,0.19540302,0.044237772,0.584468487,-0.527767296,-1.239679844,0.041076324,-0.126448889,-0.536968919,-0.070923083,5448.9554,-1.004613685,-0.178785799,0.105989227,-0.473605825,-0.583965033,-0.684164637,1.284549696,1.917389629,0.099756905,-0.114125399,-0.498819755,-0.637149073,1.002017638,-0.106717139,-1.304036548,0.840347091,-0.97328015,0.496101521,1.649222683,1.814495255,-0.31247187,-0.049980386,0.759798539,0.368617222,-1.798714945,-1.612727559,-0.820159147,0.891302494,-0.8679642,0.555399267,-0.082561411,-0.589466357,-1.370367412,-0.103860352,-0.794365382,-0.391324804,1.11290526,0.884891567,0.43001085,-0.171648181,-0.33367062,-0.98446289,-1.096284034,-1.207953916,-0.41298441,-1.443152467,-1.984569592,0.859248845
2020/11/4,000985.CSI,中证全指,-1.852104081,-0.223899036,-0.462559874,-1.674061032,-1.722878868,0.942334708,-1.569181036,-1.527381713,0.858799023,1.879027247,0.147988134,-1.387651223,0.460196049,-0.152179637,-0.95957086,1.248454311,1.4996586,1.489316649,0.002080879,0.10040115,-0.147344248,0.61283366,-0.238600251,-0.467300091,-1.046569577,-1.211536357,-1.100689014,1.147400432,-0.366337515,-1.023365372,0.926905912,-1.456044525,-0.843082407,-0.352443511,-0.90508397,0.508448698,1.006217422,0.091563954,-0.026933912,0.452916473,-0.635351396,-1.340435278,-0.562628287,-0.380850659,-0.799431065,-0.106683311,5361.2516,-0.46042596,-0.078518154,0.150911514,-0.348437659,-0.559851676,-0.654309601,1.388040047,1.943554778,0.002610696,0.375025981,-0.382671236,-0.627316399,1.136137818,-0.111319535,-1.328050877,0.665696401,-1.156063565,0.492154871,1.679976495,1.846313279,-0.363317011,0.056249781,0.855102647,0.383161908,-1.874365719,-1.615517565,-0.751216542,0.646038492,-1.029829455,0.543086833,-0.298352824,-0.736497943,-1.427545583,0.09097791,-0.815127652,-0.391324764,0.8761255,0.685648655,0.391276414,-0.079569215,-0.228069418,-0.990767552,-1.285691981,-1.362039101,-0.375287413,-1.563631513,-2.05029373,0.883773482
2020/11/3,000985.CSI,中证全指,-1.61326995,0.003156725,-0.366452646,-1.729204332,-1.702683487,0.985936575,-1.634325326,-1.526216078,0.899255978,1.756527977,-0.084527221,-1.607910377,0.077426774,-0.308969501,-1.017475036,1.481243923,1.608985691,1.423581475,-0.598083488,-0.323269902,-0.239639504,0.504207607,-0.195357,-0.486023145,-1.128491157,-1.256934545,-1.087703242,1.239303915,-0.398479036,-1.041852463,0.478779626,-1.556363244,-0.855791566,-0.288923949,-0.927265901,0.518015396,1.166881704,0.100100059,-0.031206484,0.517351307,-0.60913392,-1.3507187,-1.038675634,-0.448611691,-0.907651395,-0.110410088,5343.7954,0.094054223,-0.031582614,0.167466118,-0.166122954,-0.483823322,-0.593926664,1.704565649,2.197121098,-0.000957293,0.423826466,-0.460612058,-0.641550697,1.257948963,-0.132500859,-1.357241123,0.44701063,-1.267971077,0.497456965,1.633865627,1.853175982,-0.402919906,0.103335822,0.919539926,0.380685496,-1.995664926,-1.607396213,-0.677162035,0.151998538,-1.317006245,0.534943243,-0.462158362,-0.832866125,-1.455120874,0.22292465,-0.833369079,-0.39132481,0.504498586,0.406366733,0.34581253,0.101908963,-0.074506959,-0.997488158,-1.068508068,-1.105000119,-0.236929177,-1.48817093,-1.92783395,0.915702732
2020/11/2,000985.CSI,中证全指,-1.368052352,0.200564304,-0.284498768,-1.594530739,-1.582358306,1.030435491,-1.541894847,-1.442498194,0.940480267,1.412180362,-0.36491823,-1.85448807,0.079050027,-0.249968573,-1.014496918,1.75203073,1.714107556,1.353867515,-0.576404914,-0.247423412,-0.180400694,0.228928271,-0.186360522,-0.488486626,-1.269950645,-1.313635646,-1.059065475,1.07782102,-0.497998887,-1.069714832,0.092331633,-1.648380889,-0.866054566,-0.29558448,-0.974254375,0.537521813,0.946630648,-0.105936343,-0.083829173,0.111518458,-0.880201499,-1.436053711,-1.299344966,-0.555792982,-1.037204396,-0.093436378,5266.9348,0.614671615,-0.021539401,0.167410016,-0.067739933,-0.460597408,-0.513238545,1.584220129,1.91347143,-0.095084531,0.813578825,-0.429035271,-0.662286926,1.393702868,-0.156592813,-1.409036618,0.1936568,-1.352471305,0.510542243,1.643074516,1.893569233,-0.441043926,0.103444616,0.948958272,0.341310009,-2.086907802,-1.602969645,-0.595979635,-0.342858726,-1.548513074,0.532674885,-0.662020937,-0.935184572,-1.463216639,0.480133106,-0.846996902,-0.391324816,0.430546425,0.310408458,0.254454623,0.20561728,0.048635581,-1.003942221,-1.044575838,-1.017831922,-0.164028387,-1.44734847,-1.816926987,0.955333911
2020/10/30,000985.CSI,中证全指,-0.937098054,0.450484882,-0.156061067,-1.209094745,-1.327274527,1.073339394,-1.313512699,-1.288680484,0.979824656,1.090188838,-0.551667652,-2.066727467,-0.106494574,-0.319652077,-1.066644404,1.981194498,1.774252135,1.283540841,-0.399971674,-0.091472553,-0.089564316,-0.00886934,-0.193163659,-0.504729276,-1.326701709,-1.352770344,-1.021053308,0.757346092,-0.64129051,-1.095660558,-0.411064127,-1.748451072,-0.86639967,-0.112830969,-0.910773732,0.572516912,0.592541584,-0.380292837,-0.115520247,-0.392461411,-1.199625745,-1.548941729,-1.49949729,-0.546084724,-1.051437997,-0.033582655,5241.1747,0.657905846,-0.063069047,0.144692612,0.070023581,-0.390613498,-0.440087205,1.320177268,1.446261151,-0.194543375,0.8480399,-0.504647659,-0.714480969,1.533188756,-0.185839556,-1.462298497,0.111176467,-1.375277807,0.537258075,1.67758368,1.953774486,-0.479224485,-0.009516395,0.907261472,0.27891532,-1.998499417,-1.527511906,-0.486329003,-0.49890996,-1.623272215,0.546638219,-0.699190304,-0.954826495,-1.414593028,0.259556093,-0.855871763,-0.391324679,0.26263702,0.166217896,0.149254115,0.264508691,0.141327418,-1.018225145,-0.639570663,-0.500243461,0.003059041,-1.174750964,-1.480482856,1.00847661
2020/10/29,000985.CSI,中证全指,-0.791416619,0.553421171,-0.098787748,-0.607333919,-0.895898654,1.147002551,-0.793470731,-0.923194819,1.054175564,1.078266088,-0.596386058,-2.261841115,-0.098277059,-0.298550305,-1.01441017,1.71718495,1.669442027,1.210164136,-0.166190012,0.065789682,0.156823594,-0.211452215,-0.225366242,-0.518545423,-1.320786541,-1.379479242,-0.960364452,0.484087182,-0.767522413,-1.137073921,-0.822205222,-1.828455704,-0.86880141,0.078176943,-0.834187763,0.612541013,0.222470107,-0.657537921,-0.190572656,-0.850494308,-1.485363899,-1.666709904,-0.955217269,-0.476680493,-1.006783534,0.043610387,5346.8994,0.742752048,-0.081400924,0.102712856,0.217180086,-0.301900297,-0.339378462,0.906478804,0.794052938,-0.371574506,0.835935313,-0.592051234,-0.80833192,1.603956783,-0.259807679,-1.548777493,0.202168272,-1.320692034,0.569916295,1.529699929,1.930243914,-0.542070823,-0.173621216,0.836187968,0.207677507,-1.602869749,-1.410070367,-0.393426822,-0.680127929,-1.745699008,0.552949875,-0.712903833,-0.976074508,-1.336899305,-0.086165813,-0.86186794,-0.391324625,0.26946392,0.141852461,0.047959776,0.084688733,0.134069125,-1.043204643,-0.252748299,-0.060972683,0.086796115,-0.739619068,-1.03076112,1.055117908
2020/10/28,000985.CSI,中证全指,-0.855062777,0.586920391,-0.071559797,-0.065022442,-0.606457781,1.194738246,-0.30050049,-0.673964548,1.102868622,0.880899768,-0.699445636,-2.414543318,-0.289311801,-0.422038873,-1.043060971,1.033706221,1.437734028,1.169251524,-0.21308869,-0.059096351,0.072119412,-0.504757211,-0.275443105,-0.537732034,-1.308651537,-1.406191773,-0.915844423,0.307045144,-0.852831404,-1.153726267,-1.007834986,-1.879560502,-0.846877158,0.142325239,-0.825422445,0.62904803,0.029176889,-0.806489668,-0.205178959,-1.112465757,-1.655186961,-1.682968727,-0.993286132,-0.445986113,-1.009706839,0.142387713,5326.0092,0.949410779,-0.094634149,0.080293323,0.282868174,-0.289974375,-0.293190179,0.693298547,0.468383445,-0.42532719,0.810704746,-0.686841316,-0.865995001,1.678482787,-0.331306736,-1.657869616,0.202042563,-1.278696308,0.608447501,1.394038568,1.92533765,-0.597821304,-0.186448434,0.844295134,0.183797524,-1.33132237,-1.351654376,-0.337983883,-0.852256481,-1.858755413,0.566651896,-0.732964557,-1.01762214,-1.234241097,-0.306722867,-0.8649082,-0.391324215,0.444643409,0.254781126,0.02750533,-0.098496603,0.118000034,-1.070942739,0.010033929,0.215718177,0.163046013,-0.484582995,-0.755296933,1.080949617
2020/10/27,000985.CSI,中证全指,-1.096736922,0.572962744,-0.052574445,0.376617753,-0.404486181,1.232729859,0.133195953,-0.482102072,1.144553934,0.476717936,-0.862148295,-2.534675866,-0.368398351,-0.465741629,-1.072619133,0.274249576,1.195536776,1.126280768,0.169743189,0.140473013,0.128377271,-0.736091985,-0.302830862,-0.545422048,-1.250169891,-1.426225262,-0.869888811,0.250170601,-0.903663754,-1.158900035,-1.031566034,-1.921771516,-0.803508872,0.226708265,-0.798806777,0.65074965,-0.017989794,-0.876917939,-0.203810527,-1.305637212,-1.791354288,-1.670987965,-0.458257345,-0.341478262,-0.950097359,0.251211935,5297.0037,1.083386432,-0.128399754,0.043831584,0.389876074,-0.238685474,-0.238517839,0.564859198,0.259601843,-0.476738046,0.926983868,-0.695639786,-0.873458858,1.733633122,-0.392626549,-1.772521371,0.372540124,-1.140185561,0.64990092,1.389585819,1.992710528,-0.647640642,-0.219977965,0.841221741,0.148549218,-1.035780929,-1.290268468,-0.287067901,-0.846664338,-1.774749303,0.600309117,-0.664003151,-1.03078352,-1.136487381,-0.624102293,-0.864908307,-0.39132383,0.742124888,0.417089954,0.052125585,-0.351071233,0.054513969,-1.096133981,0.160003307,0.372479847,0.207255868,-0.335059392,-0.562073271,1.103555175
